mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,source_3_path,source_3_gain,noise_path,noise_gain
2010-147045-0023_8266-279363-0003_7837-109174-0046,train-clean-360/2010/147045/2010-147045-0023.flac,0.628378748269094,train-clean-360/8266/279363/8266-279363-0003.flac,0.4792601360220407,train-clean-360/7837/109174/7837-109174-0046.flac,0.8437907755778116,tr/01ao0318_1.8535_40oo030s_-1.8535sp08.wav,1.6478260782744727
246-122825-0012_2920-156224-0006_1448-135894-0060,train-clean-360/246/122825/246-122825-0012.flac,0.8698563010324573,train-clean-360/2920/156224/2920-156224-0006.flac,1.2508045466455244,train-clean-360/1448/135894/1448-135894-0060.flac,0.8611417404244062,tr/01jo030v_0.82131_024c020k_-0.82131sp08.wav,0.34948235791801274
770-131704-0031_593-126928-0039_4222-187005-0010,train-clean-360/770/131704/770-131704-0031.flac,0.7912383046742667,train-clean-360/593/126928/593-126928-0039.flac,0.4324455260275434,train-clean-360/4222/187005/4222-187005-0010.flac,0.5648209454108342,tr/01ao030w_0.22161_20so010a_-0.22161sp08.wav,2.9592585655391748
5133-80690-0051_510-130103-0033_3728-105398-0038,train-clean-360/5133/80690/5133-80690-0051.flac,0.6592230735119647,train-clean-360/510/130103/510-130103-0033.flac,1.0604151554043006,train-clean-360/3728/105398/3728-105398-0038.flac,0.4074243326413817,tr/40go0313_0.75489_40ha010n_-0.75489.wav,0.6520075178688504
6828-64738-0043_1165-135216-0009_6006-60489-0024,train-clean-360/6828/64738/6828-64738-0043.flac,0.7991481999864999,train-clean-360/1165/135216/1165-135216-0009.flac,0.5167168385329338,train-clean-360/6006/60489/6006-60489-0024.flac,0.8110449316601126,tr/205c010j_1.4365_01ko030s_-1.4365sp08.wav,6.836496819258486
1801-138032-0003_126-122467-0077_81-121543-0114,train-clean-360/1801/138032/1801-138032-0003.flac,0.32843905426144515,train-clean-360/126/122467/126-122467-0077.flac,0.5752308987615545,train-clean-360/81/121543/81-121543-0114.flac,0.7870833961909098,tr/205a010z_0.88136_01bo030y_-0.88136sp08.wav,2.158832553018769
2494-156015-0049_6828-64738-0004_4595-45218-0015,train-clean-360/2494/156015/2494-156015-0049.flac,0.8296583883992331,train-clean-360/6828/64738/6828-64738-0004.flac,0.3649084904072334,train-clean-360/4595/45218/4595-45218-0015.flac,0.5091460340512017,tr/20bo010k_0.66542_01ao031a_-0.66542sp08.wav,1.7660940876886728
5115-26950-0032_2696-157636-0008_272-130225-0004,train-clean-360/5115/26950/5115-26950-0032.flac,0.3224569878779382,train-clean-360/2696/157636/2696-157636-0008.flac,0.4592779275708006,train-clean-360/272/130225/272-130225-0004.flac,0.930457642365239,tr/01rc020o_2.1001_01bc0204_-2.1001sp08.wav,11.275315301213515
4381-14897-0015_8742-245707-0002_4856-20410-0014,train-clean-360/4381/14897/4381-14897-0015.flac,0.4368494994033242,train-clean-360/8742/245707/8742-245707-0002.flac,1.3462700816735598,train-clean-360/4856/20410/4856-20410-0014.flac,0.6788465310117473,tr/021a010x_0.56623_205o010r_-0.56623sp08.wav,0.987930293929485
3072-155949-0014_671-131030-0036_2045-158081-0102,train-clean-360/3072/155949/3072-155949-0014.flac,0.6334389448807047,train-clean-360/671/131030/671-131030-0036.flac,0.7472871572509686,train-clean-360/2045/158081/2045-158081-0102.flac,0.653090424591257,tr/02da0108_1.7123_401c0201_-1.7123sp08.wav,1.66162109334478
1387-130989-0032_7285-72200-0006_511-131228-0039,train-clean-360/1387/130989/1387-130989-0032.flac,0.4218970806622062,train-clean-360/7285/72200/7285-72200-0006.flac,0.7504648586280597,train-clean-360/511/131228/511-131228-0039.flac,0.7016105604991031,tr/20bo010b_1.1969_403a010g_-1.1969sp08.wav,0.9513874007279964
589-146346-0022_2929-86777-0023_90-121085-0012,train-clean-360/589/146346/589-146346-0022.flac,0.659226718555523,train-clean-360/2929/86777/2929-86777-0023.flac,0.3701437103077639,train-clean-360/90/121085/90-121085-0012.flac,0.6350352168219676,tr/209c010q_0.73158_20ro010b_-0.73158sp08.wav,1.3881981337099838
8887-281471-0023_3446-144019-0018_4243-14929-0018,train-clean-360/8887/281471/8887-281471-0023.flac,0.4989144811246826,train-clean-360/3446/144019/3446-144019-0018.flac,0.6313625519360859,train-clean-360/4243/14929/4243-14929-0018.flac,0.8362794465643417,tr/20bo0105_2.2154_01oo030f_-2.2154sp08.wav,1.0614799216136082
3224-168198-0007_5809-51162-0012_17-362-0024,train-clean-360/3224/168198/3224-168198-0007.flac,0.7779125038135429,train-clean-360/5809/51162/5809-51162-0012.flac,0.5432136096482946,train-clean-360/17/362/17-362-0024.flac,0.712462362200405,tr/20ko010k_2.3209_01zo0313_-2.3209sp08.wav,1.6676213760780716
6494-60800-0001_8742-245708-0018_7481-101276-0066,train-clean-360/6494/60800/6494-60800-0001.flac,0.3410131767241327,train-clean-360/8742/245708/8742-245708-0018.flac,0.38728889613313416,train-clean-360/7481/101276/7481-101276-0066.flac,0.4422507006712651,tr/20io010k_2.0735_20qc010d_-2.0735sp08.wav,0.7929643987603107
5984-56840-0022_497-129325-0000_38-121024-0067,train-clean-360/5984/56840/5984-56840-0022.flac,0.5963531750441498,train-clean-360/497/129325/497-129325-0000.flac,1.4624502179749455,train-clean-360/38/121024/38-121024-0067.flac,0.9944743471382319,tr/20ko010m_1.5017_01aa010t_-1.5017.wav,2.759328119394935
28-12332-0095_1222-141174-0024_5802-76043-0036,train-clean-360/28/12332/28-12332-0095.flac,0.8065743471376576,train-clean-360/1222/141174/1222-141174-0024.flac,1.431172258063424,train-clean-360/5802/76043/5802-76043-0036.flac,0.2678367761219727,tr/20ga0107_2.1992_206o010c_-2.1992.wav,0.787749707002447
6099-67860-0014_4860-13185-0045_954-130627-0016,train-clean-360/6099/67860/6099-67860-0014.flac,0.7886286973888775,train-clean-360/4860/13185/4860-13185-0045.flac,0.551509673843731,train-clean-360/954/130627/954-130627-0016.flac,1.6843393017319774,tr/01fo030m_0.33237_207o0108_-0.33237sp08.wav,0.9359478963772675
1322-137588-0033_1445-139387-0007_7316-10642-0051,train-clean-360/1322/137588/1322-137588-0033.flac,0.4778048389340347,train-clean-360/1445/139387/1445-139387-0007.flac,0.8329319933626168,train-clean-360/7316/10642/7316-10642-0051.flac,0.7160888834922159,tr/01lo030c_1.64_01jc0213_-1.64.wav,1.5161163804592088
5126-36956-0010_188-141613-0010_79-121541-0036,train-clean-360/5126/36956/5126-36956-0010.flac,0.28492909593246074,train-clean-360/188/141613/188-141613-0010.flac,0.5262160258298048,train-clean-360/79/121541/79-121541-0036.flac,0.5442848190011955,tr/01bc0218_1.4687_20no0107_-1.4687sp08.wav,1.6079145736496
3003-14274-0078_899-126232-0041_112-123216-0000,train-clean-360/3003/14274/3003-14274-0078.flac,0.49376779745852867,train-clean-360/899/126232/899-126232-0041.flac,0.8323581858512515,train-clean-360/112/123216/112-123216-0000.flac,0.8656687057332934,tr/20nc010j_1.7796_01ko030k_-1.7796sp08.wav,1.6229658127763054
8705-290363-0068_1556-143307-0068_764-132280-0028,train-clean-360/8705/290363/8705-290363-0068.flac,0.3289831846431921,train-clean-360/1556/143307/1556-143307-0068.flac,0.4583191555336444,train-clean-360/764/132280/764-132280-0028.flac,0.5991269924867905,tr/40co030z_0.44032_024c020k_-0.44032sp08.wav,1.246369240019635
6937-112761-0035_6895-92806-0037_1961-149739-0019,train-clean-360/6937/112761/6937-112761-0035.flac,0.37603190602363495,train-clean-360/6895/92806/6895-92806-0037.flac,0.34548389769397947,train-clean-360/1961/149739/1961-149739-0019.flac,1.0196906496963243,tr/02ac0204_1.251_01ec020l_-1.251.wav,4.25515936335101
3490-177638-0014_3185-163505-0066_4854-24732-0029,train-clean-360/3490/177638/3490-177638-0014.flac,0.2723566267581768,train-clean-360/3185/163505/3185-163505-0066.flac,0.27874314734542466,train-clean-360/4854/24732/4854-24732-0029.flac,0.3945009128304976,tr/20ra010j_0.50055_20ko010m_-0.50055.wav,0.9895905816631942
986-129388-0019_1806-2536-0018_7518-86741-0063,train-clean-360/986/129388/986-129388-0019.flac,0.8175947148109352,train-clean-360/1806/2536/1806-2536-0018.flac,0.29415255481591035,train-clean-360/7518/86741/7518-86741-0063.flac,0.537025871867571,tr/20ao010p_1.0641_401o0315_-1.0641sp08.wav,1.2758405172583949
6037-59239-0003_1801-138032-0005_5333-5083-0001,train-clean-360/6037/59239/6037-59239-0003.flac,0.3891615564092492,train-clean-360/1801/138032/1801-138032-0005.flac,0.4039988255714125,train-clean-360/5333/5083/5333-5083-0001.flac,0.9728699266010304,tr/014a010h_2.0609_40ac0201_-2.0609.wav,1.3166049785917502
671-131040-0028_3224-167024-0023_5975-54006-0022,train-clean-360/671/131040/671-131040-0028.flac,0.329576701319576,train-clean-360/3224/167024/3224-167024-0023.flac,1.2390863742901415,train-clean-360/5975/54006/5975-54006-0022.flac,0.5803706601260668,tr/01ya010o_0.31475_01mo0314_-0.31475sp08.wav,3.431881902164006
2285-163380-0039_3717-178149-0012_3368-170951-0028,train-clean-360/2285/163380/2285-163380-0039.flac,0.6018485488547927,train-clean-360/3717/178149/3717-178149-0012.flac,0.44109838788001204,train-clean-360/3368/170951/3368-170951-0028.flac,1.190063724660081,tr/011o0317_1.2416_02bo030u_-1.2416.wav,2.3507091895939203
7294-92934-0015_79-121541-0097_6286-69422-0012,train-clean-360/7294/92934/7294-92934-0015.flac,0.6495689738687125,train-clean-360/79/121541/79-121541-0097.flac,0.6077995875941207,train-clean-360/6286/69422/6286-69422-0012.flac,0.5404127878112633,tr/014o030t_0.93419_406a010q_-0.93419sp08.wav,3.8443953919969402
5604-26987-0009_8718-295446-0001_4110-11535-0018,train-clean-360/5604/26987/5604-26987-0009.flac,0.4008724095890242,train-clean-360/8718/295446/8718-295446-0001.flac,0.6612578034140788,train-clean-360/4110/11535/4110-11535-0018.flac,0.82855570502347,tr/025c0214_2.0926_20ca010z_-2.0926sp08.wav,0.6909548632920429
1668-136280-0046_79-121541-0088_487-129440-0047,train-clean-360/1668/136280/1668-136280-0046.flac,1.1645487643688641,train-clean-360/79/121541/79-121541-0088.flac,0.6748102894655476,train-clean-360/487/129440/487-129440-0047.flac,0.6102333082322766,tr/20oc010b_1.5306_01lo030c_-1.5306sp08.wav,1.9063309402095574
820-123133-0021_639-124526-0044_707-161166-0030,train-clean-360/820/123133/820-123133-0021.flac,0.5811638253240421,train-clean-360/639/124526/639-124526-0044.flac,0.4413077870445477,train-clean-360/707/161166/707-161166-0030.flac,0.5681080804360542,tr/011c0213_0.85538_012o030a_-0.85538sp08.wav,2.0680701641030965
225-131276-0007_2238-121415-0043_7555-105394-0016,train-clean-360/225/131276/225-131276-0007.flac,0.5331133056185234,train-clean-360/2238/121415/2238-121415-0043.flac,0.7817594988448529,train-clean-360/7555/105394/7555-105394-0016.flac,0.5480480790522227,tr/015o030b_1.3653_028a0102_-1.3653sp08.wav,1.2742975864640673
6555-398-0059_1944-159227-0016_2299-6524-0033,train-clean-360/6555/398/6555-398-0059.flac,0.6696006688287524,train-clean-360/1944/159227/1944-159227-0016.flac,0.5294752707846947,train-clean-360/2299/6524/2299-6524-0033.flac,0.47574266286553507,tr/40mo030p_2.4912_01bc020c_-2.4912sp08.wav,0.5454115274554326
3967-29012-0036_4899-32639-0017_8705-290363-0009,train-clean-360/3967/29012/3967-29012-0036.flac,0.706017071787523,train-clean-360/4899/32639/4899-32639-0017.flac,0.5101054944225811,train-clean-360/8705/290363/8705-290363-0009.flac,0.6098660798384278,tr/01uc020l_0.59435_40ko030i_-0.59435sp08.wav,1.392253999189016
6927-86043-0040_548-126959-0056_7318-96168-0022,train-clean-360/6927/86043/6927-86043-0040.flac,0.6954295740151542,train-clean-360/548/126959/548-126959-0056.flac,0.4781360009296014,train-clean-360/7318/96168/7318-96168-0022.flac,0.5250515396800586,tr/20ba0112_0.34986_20ao010f_-0.34986sp08.wav,1.6351172951817001
2146-136610-0017_3977-185457-0026_8388-275212-0026,train-clean-360/2146/136610/2146-136610-0017.flac,0.3374694582888592,train-clean-360/3977/185457/3977-185457-0026.flac,0.6934199308586388,train-clean-360/8388/275212/8388-275212-0026.flac,0.4674853377190031,tr/40io030y_1.4704_20fo0105_-1.4704sp08.wav,0.9403201301262764
2960-155152-0005_8718-295446-0007_636-128331-0021,train-clean-360/2960/155152/2960-155152-0005.flac,1.0094114479992695,train-clean-360/8718/295446/8718-295446-0007.flac,0.5642728834029427,train-clean-360/636/128331/636-128331-0021.flac,0.9057080627200754,tr/01na0101_2.2347_01mc020b_-2.2347sp08.wav,1.2218396689427982
699-132864-0000_6555-398-0001_1259-72927-0028,train-clean-360/699/132864/699-132864-0000.flac,0.7040318219222477,train-clean-360/6555/398/6555-398-0001.flac,0.7627223171677399,train-clean-360/1259/72927/1259-72927-0028.flac,0.683200293870818,tr/013o030h_1.4118_024c0203_-1.4118sp08.wav,0.3985611503046652
7995-276908-0007_4899-32658-0034_2404-141242-0053,train-clean-360/7995/276908/7995-276908-0007.flac,0.5467035215563926,train-clean-360/4899/32658/4899-32658-0034.flac,0.4650718569188146,train-clean-360/2404/141242/2404-141242-0053.flac,0.7087448113974528,tr/02da0111_1.469_20so0108_-1.469.wav,0.6855133795839734
6696-73295-0001_7832-114468-0022_1859-145703-0007,train-clean-360/6696/73295/6696-73295-0001.flac,0.6291236947504677,train-clean-360/7832/114468/7832-114468-0022.flac,0.6020859430705092,train-clean-360/1859/145703/1859-145703-0007.flac,0.600377442715061,tr/02eo030z_1.7629_01io030x_-1.7629sp08.wav,2.1853816507960446
14-212-0016_409-124990-0075_3979-10702-0017,train-clean-360/14/212/14-212-0016.flac,1.1567661766593818,train-clean-360/409/124990/409-124990-0075.flac,0.815869035099931,train-clean-360/3979/10702/3979-10702-0017.flac,0.6500158888877485,tr/20ao010q_2.2728_407o0309_-2.2728sp12.wav,0.7782004483939227
4289-21393-0067_1349-135891-0013_500-125123-0015,train-clean-360/4289/21393/4289-21393-0067.flac,0.6901237365560448,train-clean-360/1349/135891/1349-135891-0013.flac,0.7836738816275934,train-clean-360/500/125123/500-125123-0015.flac,1.2750488569511593,tr/407o030j_1.4893_01go0315_-1.4893sp08.wav,1.7829738895038205
362-123047-0013_581-126957-0020_4111-184447-0012,train-clean-360/362/123047/362-123047-0013.flac,1.012570012122128,train-clean-360/581/126957/581-126957-0020.flac,1.6909967434649844,train-clean-360/4111/184447/4111-184447-0012.flac,0.9318684403201518,tr/01nc020u_0.41391_401o0309_-0.41391sp08.wav,2.978664397215763
6788-96241-0013_6330-62850-0029_5767-48579-0067,train-clean-360/6788/96241/6788-96241-0013.flac,0.9397866093196627,train-clean-360/6330/62850/6330-62850-0029.flac,0.5789545142491948,train-clean-360/5767/48579/5767-48579-0067.flac,0.5217210049176181,tr/20ro0108_2.1747_403c020m_-2.1747sp08.wav,1.2636084521888273
8498-287359-0009_8591-284445-0015_1472-142848-0000,train-clean-360/8498/287359/8498-287359-0009.flac,0.31493839696669595,train-clean-360/8591/284445/8591-284445-0015.flac,0.40997115176723475,train-clean-360/1472/142848/1472-142848-0000.flac,0.6938368090459646,tr/01vo030p_2.2444_40ba010r_-2.2444.wav,2.1374621287181976
2494-156015-0044_8725-294551-0012_5660-101892-0005,train-clean-360/2494/156015/2494-156015-0044.flac,1.3038933298057507,train-clean-360/8725/294551/8725-294551-0012.flac,0.5396889443797549,train-clean-360/5660/101892/5660-101892-0005.flac,0.7182398374273846,tr/022o0309_1.0435_023a010x_-1.0435.wav,0.7199934104848985
7286-92935-0039_90-121085-0023_3851-9210-0081,train-clean-360/7286/92935/7286-92935-0039.flac,0.7641417967724755,train-clean-360/90/121085/90-121085-0023.flac,0.39065453331525507,train-clean-360/3851/9210/3851-9210-0081.flac,0.7674494368784783,tr/206o010f_0.23138_404o030g_-0.23138sp08.wav,1.421785838161276
204-287139-0020_1425-139297-0005_4586-19665-0023,train-clean-360/204/287139/204-287139-0020.flac,1.2204796076499023,train-clean-360/1425/139297/1425-139297-0005.flac,0.3906980457836036,train-clean-360/4586/19665/4586-19665-0023.flac,0.7451167054124497,tr/20fa010q_1.3524_01io0303_-1.3524sp08.wav,1.4515583585651533
8075-279239-0018_8855-283242-0017_258-121528-0018,train-clean-360/8075/279239/8075-279239-0018.flac,0.5559833037139509,train-clean-360/8855/283242/8855-283242-0017.flac,0.8430619217953503,train-clean-360/258/121528/258-121528-0018.flac,0.4533166642765946,tr/01lo030b_2.2158_01ia010g_-2.2158sp08.wav,1.2671687544727346
2334-150915-0076_525-126965-0049_8605-291172-0024,train-clean-360/2334/150915/2334-150915-0076.flac,0.5844808829644994,train-clean-360/525/126965/525-126965-0049.flac,0.9320943436633009,train-clean-360/8605/291172/8605-291172-0024.flac,1.0516530346362845,tr/01nc020z_0.43633_02do0303_-0.43633sp08.wav,2.603741893150748
3630-11612-0044_6038-56777-0028_4848-28247-0021,train-clean-360/3630/11612/3630-11612-0044.flac,0.4342720819738992,train-clean-360/6038/56777/6038-56777-0028.flac,0.39557152838269855,train-clean-360/4848/28247/4848-28247-0021.flac,0.40641984575546114,tr/20do010e_2.0489_01tc020g_-2.0489sp08.wav,4.340213263930284
806-123715-0002_5672-88363-0016_8474-281187-0015,train-clean-360/806/123715/806-123715-0002.flac,0.33460074734403716,train-clean-360/5672/88363/5672-88363-0016.flac,0.48202961679644574,train-clean-360/8474/281187/8474-281187-0015.flac,0.40393760712201526,tr/01jc0210_0.47444_40do030i_-0.47444sp08.wav,2.158316860195355
7982-245691-0018_3448-5417-0010_2751-142363-0063,train-clean-360/7982/245691/7982-245691-0018.flac,0.48116201299304534,train-clean-360/3448/5417/3448-5417-0010.flac,0.7830219840765809,train-clean-360/2751/142363/2751-142363-0063.flac,0.19709420168421576,tr/20uo0103_2.425_40lo030l_-2.425sp08.wav,1.3906704209206333
8190-284434-0011_2319-138631-0009_4427-12471-0011,train-clean-360/8190/284434/8190-284434-0011.flac,0.7257904354685871,train-clean-360/2319/138631/2319-138631-0009.flac,0.6146188325754958,train-clean-360/4427/12471/4427-12471-0011.flac,0.814422010634518,tr/01ca010v_1.8141_01bo031c_-1.8141.wav,0.8148693985133875
3119-163527-0064_278-127215-0029_7434-75939-0035,train-clean-360/3119/163527/3119-163527-0064.flac,0.5405873090034646,train-clean-360/278/127215/278-127215-0029.flac,0.6556786298037286,train-clean-360/7434/75939/7434-75939-0035.flac,1.0247907633173692,tr/013o0314_0.74602_025o0316_-0.74602sp12.wav,1.5128315729062236
3361-130131-0000_278-127215-0062_6544-67863-0007,train-clean-360/3361/130131/3361-130131-0000.flac,0.4490305517127487,train-clean-360/278/127215/278-127215-0062.flac,0.8071993687762327,train-clean-360/6544/67863/6544-67863-0007.flac,0.568179669968354,tr/40go030t_1.4696_02ac020e_-1.4696.wav,1.2113149166366974
4278-13270-0011_2201-160438-0022_90-121085-0094,train-clean-360/4278/13270/4278-13270-0011.flac,0.5948477996617796,train-clean-360/2201/160438/2201-160438-0022.flac,0.872336860391049,train-clean-360/90/121085/90-121085-0094.flac,0.7367466155746459,tr/01bc020c_0.61452_20uo010i_-0.61452sp08.wav,1.8868761084324754
203-132069-0011_501-125128-0019_7945-112012-0011,train-clean-360/203/132069/203-132069-0011.flac,0.3463610099204455,train-clean-360/501/125128/501-125128-0019.flac,1.491035222153251,train-clean-360/7945/112012/7945-112012-0011.flac,0.4016338566213977,tr/01jc020w_0.27623_40lc021c_-0.27623sp08.wav,1.5599521393700528
7085-75807-0007_30-4445-0009_7495-252341-0001,train-clean-360/7085/75807/7085-75807-0007.flac,0.36312064852959247,train-clean-360/30/4445/30-4445-0009.flac,0.4636232287486356,train-clean-360/7495/252341/7495-252341-0001.flac,0.6182404755637128,tr/01mc020j_2.019_013c020n_-2.019sp08.wav,0.7308065289160203
6965-277898-0018_56-1733-0010_2688-144987-0055,train-clean-360/6965/277898/6965-277898-0018.flac,0.5090475076152357,train-clean-360/56/1733/56-1733-0010.flac,0.5699217924899304,train-clean-360/2688/144987/2688-144987-0055.flac,0.4967048466803685,tr/20vo010q_1.2098_01sc0210_-1.2098.wav,1.9453049815208365
7515-100431-0023_8396-120277-0020_3003-14274-0072,train-clean-360/7515/100431/7515-100431-0023.flac,0.4342602795876833,train-clean-360/8396/120277/8396-120277-0020.flac,0.6029475895806192,train-clean-360/3003/14274/3003-14274-0072.flac,0.28751088810725334,tr/01bo030p_0.60342_02ao030j_-0.60342.wav,1.3100749206205884
5909-107621-0016_5115-26950-0028_3046-148993-0023,train-clean-360/5909/107621/5909-107621-0016.flac,0.6264880887940446,train-clean-360/5115/26950/5115-26950-0028.flac,0.22565207101940418,train-clean-360/3046/148993/3046-148993-0023.flac,0.7319547524309155,tr/01oo030j_1.5119_206o010s_-1.5119sp08.wav,4.104628089347684
8677-296078-0037_5583-41259-0026_1224-121064-0113,train-clean-360/8677/296078/8677-296078-0037.flac,1.1725503074798127,train-clean-360/5583/41259/5583-41259-0026.flac,0.923949719074455,train-clean-360/1224/121064/1224-121064-0113.flac,0.8709629753731267,tr/406o0317_1.035_02ao031e_-1.035sp08.wav,1.7836734111731183
8176-115047-0010_7495-252341-0014_2573-178449-0033,train-clean-360/8176/115047/8176-115047-0010.flac,0.7954765535388919,train-clean-360/7495/252341/7495-252341-0014.flac,0.3012624961924948,train-clean-360/2573/178449/2573-178449-0033.flac,0.25709515530600063,tr/209a010c_2.4963_012o0305_-2.4963sp08.wav,3.3156297116264035
1160-139730-0012_6696-73295-0013_5810-8689-0015,train-clean-360/1160/139730/1160-139730-0012.flac,0.9261676195510156,train-clean-360/6696/73295/6696-73295-0013.flac,1.1218518065709047,train-clean-360/5810/8689/5810-8689-0015.flac,0.4238711825134761,tr/027o030s_2.1622_024o0301_-2.1622.wav,2.2304930733806954
30-4445-0036_1271-133279-0008_6339-65534-0041,train-clean-360/30/4445/30-4445-0036.flac,0.4049001343914544,train-clean-360/1271/133279/1271-133279-0008.flac,0.6403867638812902,train-clean-360/6339/65534/6339-65534-0041.flac,0.6130041480873194,tr/20ro010b_2.3886_026a010p_-2.3886sp08.wav,0.7834089408101773
1487-133273-0042_8848-293963-0046_1825-135580-0047,train-clean-360/1487/133273/1487-133273-0042.flac,0.6730019448828412,train-clean-360/8848/293963/8848-293963-0046.flac,0.5920243298260889,train-clean-360/1825/135580/1825-135580-0047.flac,0.8390658510044525,tr/022o030u_0.98855_20gc010j_-0.98855sp08.wav,5.579166922269157
3228-4687-0017_1052-139308-0031_3927-6557-0001,train-clean-360/3228/4687/3228-4687-0017.flac,0.7678924236341147,train-clean-360/1052/139308/1052-139308-0031.flac,0.788171233643255,train-clean-360/3927/6557/3927-6557-0001.flac,0.4539674514742264,tr/011a010s_0.45575_01io030q_-0.45575sp08.wav,1.0391354628445824
7704-106965-0003_5448-19208-0005_636-123163-0008,train-clean-360/7704/106965/7704-106965-0003.flac,0.3402785361340073,train-clean-360/5448/19208/5448-19208-0005.flac,1.2723072722375655,train-clean-360/636/123163/636-123163-0008.flac,0.6523551363961719,tr/01wo0311_2.4063_025o0305_-2.4063sp08.wav,1.5505685729361003
